,title,pers,extracted_names
910,"Giovanni Sforza e Giuseppe Gallaversi. Carteggio di Alessandro Manzoni, parte prima, 1803-1821 [Opere di Alessandro Manzoni, vol. IV, parte prima)","['Giovanni Siouza', 'Giuseppe Gai', 'Carteggio dì', 'Manzoni', 'Giovanni Sforza', 'Giuseppe Gallavresi', 'Enrichetta Blondel', 'Alessandro', 'Giulia Beccaria', 'Fauriel', 'Didier', 'Thierry', 'Augustin Thierry', 'Luigi Parole', 'Charlemagne', 'Ton', 'Guizot', 'Gaetano Cattanco', 'J. Boeder', 'L. Auvray']",L. Auvray
911,"Giulio R. Ansaldi, Gli Affreschi della Basilica di S. Vincenzo a Galliano.","['Giulio Ansaldi', 'Pietro Toesca', 'Gabriel Millet', 'Ambrogio An', 'Saint-Vincent de Galliano', 'Adam', 'Louis Réau']",Louis Réau
912,"Giuseppe La Mantia, Codice diplomatico dei Re Aragonesi di Sicilia Pietro I, Giacomo, Federico Il, Pietro II e Ludovico, dalla Rivoluzione Siciliana del 1282 sino al 1355, con note storiche e diplomatiche. Vol. I (Ann11282-1290)","['Federico', 'Pietro II e Ludovico', 'La Mantia', 'Vespro Siciliano', 'Dante', 'Constance', 'Frédéric', 'Jacques', 'Aragon', 'D. Eduardo Gonzalez Ilurlebise', 'Pierre IV', 'Carolum', 'Arnaud de Rocabert', 'Filadelfo Mugnos', 'Filadelfo', 'F. di Roberto', 'A. Mohel-Fatio']",Mohel-Fatio
913,Giuseppe La Mantia. La guerra di Sicilia contro gli Angioini negli ann11313-1320 e la data dei capitoli di nuove gabelle regie per le galere e la difesa del regno.,"['La Mantia', 'Pape', 'Frédéric', 'Jacques Rambaud']",Jacques Rambaud
914,Giuseppe La Mantia. Su i piú antichi capitoli della Cittá di Palermo.,"['Giuseppe La Mantia', 'Su i pia antichi', 'Giuseppe La Mantia,', 'Pierre II', 'Frédéric', 'G. La Mantia', 'E. RODOCANACHI']",E. RODOCANACHI
915,"Glenn R. Morrow, Studies in the Platonic Epistles, with a Translation and Notes, 1935","['Morrow', 'Souilhé', 'Collection Budé', 'Plutarque', 'Denys', 'Dion', 'Timée', 'Vili', 'Platon', 'Touté', 'A. Puech']",A. Puech
916,"Goffredo Bendinelli. Il tesoro di argenteria di Marengo. — Fascicolo I dei Monumenti d'Arte antica, editi a cura della Reale Accademia ","['Gofkkedo Benhinelli', 'Fascicolo I dei Monumenti', 'V. Bona', 'E. F. Commencer', 'Bendinelli', 'Alexandria', 'Giovanni Gabba', 'Renato Brozzi, de Parme', 'Vindius', 'Marengo', 'L. Verus', 'Victoire', 'Hermès', 'Fr Drexel', 'Adrien Blanghet']",Adrien Blanghet
917,"Gordon Hall Gerould. The Ballad of Tradition, 1932","['Gordon Hall', 'Percy', 'Walter Scott', 'A. Barbeau']",A. Barbeau
918,Gordon Home. Roman London,"['Gordon Home', 'Ernest Bener', 'César', 'Claude', 'Dioclétien', 'Isis']",R. G
919,"Grabar (André), Ampoules de Terre Sainte (Monza-Bobbio)","['Grabak', 'Ampoul.s', 'C. Klincksieck', 'Emile Mâle', 'Christ', 'Grabar', 'Jean-Baptiste', 'E. Mâle', 'Smirnov', 'Ainalov', 'Justinien', 'Mlle Denise Fourmont', 'Marcel Aum']",Marcel Aum  R
920,"Grand Roger, L'art roman en Bretagne","['Grand', 'Languidou', 'Merlévenez', 'Gérard de Blay', 'Marcel Aihkrt']",Marcel Aihkrt
921,"Guenée (Bernard), Histoire et culture historique de l'Occident médiéval.","['B. Guenée', 'Molinier', 'Potthast', 'Lapo di Castiglionchio', 'Geoffroi de Monmouth', 'Pierre le Mangeur', 'Vincent de Beauvais', 'Martin de Troppau', 'Werner Rolewinck', 'François Fossier']",François Fossier
922,Guenée (Simonne). Bibliographie de l'Histoire des Universités françaises des origines à la Révolution. Tome I. Généralités.,"['Mme Guenée', 'Bruno Neveu']",Bruno Neveu
923,"Guernes de Pont-Sainte-Maxence. La vie de Saint Thomas, le martyr. Poème historique du XIIe siècle (1172-1174), publié par E. Wallberg","['Saint Thomas', 'Walberg', 'Thomas Becket', 'Henri II', 'Anglelerre', 'Wolfenbuttel', 'Hippeau', 'Paul Meyer', 'Maître', 'Edouard Grimm', 'Guillaume de Canterbury', 'Robert de Pontigny']",C. Bivuxel
924,"Guido Della Valle. Tito Lucrezio Caro e l'epicureismo campano, 1933","['Della Valle', 'Tito Lucrezio Caro', 'LXII', 'Ier', 'Lucrèce', 'Epicure', 'Jésus-Christ', 'Ennius', 'Lucilius', 'Cicéron', 'Quin-tus', 'Virgile', 'César', 'Philodème', 'Tenney Frank', 'Aug']",Ros-tagni.  L. -A.  CoNSTANS
925,Guido Libertini. Centurìpe,"['Guido Libertini', 'Paolo Orsi', 'Cicéron', 'Frédéric II', 'Houel', 'Ansaldi', 'P. Orsi', 'Libertini', 'Satyres', 'Nymphes', 'Adrien', 'Déméter', 'Mégara-Hyblaia', 'Dionysos', 'Gustave Fougères']",Gustave Fougères
926,"Guillaume Briçonnet, Marguerite d'Angoulême, Correspondance (1521-1524)","['Guillaume Briçonnet', 'Christine Martineau', 'Michel Veissière', 'Henry Heller', 'François Ier', 'PhilippeAuguste Becker', 'Abel Lefranc', 'Pierre Jourda', 'Augustin Renaudet', 'Lucien Febvre', 'Marguerite', 'Charles VIII', 'Louis XII', 'Louise de Savoie', 'Lefèvre', 'Mademoiselle Christine Martineau', 'Hippolyte Aubert', 'Henri Meylan', 'Alain Dufour', 'Calvin', 'Michel François']","Journal des Savants, ,"
927,"Guillaume De Jerphanion. S. J, Le Missel de la Sainte-Chapelle à la bibliothèque de la ville de Lyon.","['Lugdunensis Bibliothecae', 'Père de Jerphanion', 'Leroquais', 'Jean dePapeleu', 'Joinville', 'Louis X', 'Christ', 'Jésus', 'Jean Baptiste', 'Louis Bréhieb']",Louis Bréhie
928,Guillaume de Jerphanion. Les Églises rupestres de Cappadoce. ,"['Guillaume de Jerphanion', 'Geuthner', 'Père de Jerphanion', 'Léon', 'Constantin Porphyrogénète', 'Léon VI', 'Constantin', 'Sainte Marie Antique', 'Gabriel Millet', 'Louis Bréhier']",Louis Bréhier
929,"Guillaume de Jerphanion. Les églises rupestres de Cappadoce, tome II, 1ère partie","['Guillaume dk Jkrphanion', 'P. Geuthner', 'R. P. de Jerphanion', 'Sainte-Rarbe de Soghanlé', 'Qarabach Kilissé', 'Qarché Kiìissé', 'Théodore Lascarisetde', 'Gïégoras', 'Mavroudjan', 'Christ', 'Haghios Vasilios', 'Haghios Stephanos', 'Marie', 'Saints', 'Voit', 'Anatecta', 'Sainte-Barbe de Soghanlé', 'Jean Baptiste', 'BelliKilissé', 'Néron', 'Balleq-Kilissé', 'Ouarante Martyrs de Sebaste', 'Louis Bréhier']",Louis Bréhier
930,"Guillaume de Machaut. Poésies lyriques, édition complète en deux parties, avec Introduction, Glossaire et Fac-similés, publiées sous les auspices de la Faculté d'Histoire et Philologie de Saint-Pétersbourg, par V. Chichmaref","['Chichmaref', 'Machaut', 'Hœpffner', 'Jean de Luxembourg', 'Raynaud', 'A. Jeanroy']",A. Jeanroy
931,Gunnar Carlsson. Zur Textkritik der Pliniusbriefe,"['Gunnar Carlsson', 'C. W. K. Gleerup', 'Otto Harrassowitz', 'Pline le Jeune', 'H. Keil', 'E. T. Merrill', 'Schuster', 'Otto', 'Carlsson', 'C. Hofacker', 'Guillaume Budé', 'Waltz', 'Manuel de Critique Verbale', 'Louis Havet', 'Samuel Chabert']",Samuel Chabert
932,Gunnar Söderström. Epigraphica latina africana. De titulis sepulcralibus prosa oratione compositis provinciarum Byzacenae et Proconsularis quaestiones selectae (Dissertation inaugurale),"['Gunnar Sôderstrom', 'Sôderstrom', 'Proconsulate', 'Annis tot']",R. G
933,Gustav Adolf Gerhardt. Phœnix von Kolophon. Texte und Untesuchungen,"['Gustav Adolf Gehhakdt', 'Phœnix', 'B. G. Teubner', 'G. Ad', 'Gerhardt', 'Crusin', 'III', 'Cléanthe', 'Philoxène', 'Seymour de Ricci', 'W. Crònert', 'Colophon', 'Hermeias de Courion', 'Asclépiade de Samos', 'Théocrite', 'Callimaque', 'Apollonius de Rhodes', 'Critias de Chio', 'Virgile de Rome', 'Trajan', 'Crusius', 'Ton']",CE. R
934,"Gustav Kleemann, Papst Gregor VIII (1187)","['Gustav', 'Pa put', 'Marcus el Weber', 'Albert de Mora', 'Grégoire VIII', 'Ivlccmann', 'Saladin', 'Philippe Auguste cl Richard Cœur de Lion', 'Frédéric Ier']",R. P
935,"Gustave Chauvet, Temple romain de Sanxay et culte des empereurs","['Chauvet', 'Père de la Croix', 'Antonins']",L.-A. G
936,"Gustave Cohen. Chrétien de Troyes et son œuvre. Un grand romancier d'amour et d'aventure au XIIe siècle, 1931","['Gustave Cohen', 'Chrétien de Troyes', 'G. Cohen', 'Tristan', 'Corneille', 'Telles', 'Balzac']",A. C
937,Gustave Cohen. Histoire de la mise en scène dans le théâtre religieux français du Moyen Âge. Nouvelle édition revue et augmentée,"['Cohen', 'Joseph Bédier']",H. -François Delaborde
938,"Gustave Cohen. Mystères et moralités du manuscrit 617 de Chantilly, publiés pour la première fois et précédés dune étude linguistique et littéraire par Gustave Cohen","['Cohen', 'Gustave Maçon', 'Li Jeux des VII péçhié morteil', 'Bourlet', 'Suer Katherine', 'Saint Michiel', 'Katon', 'Eustache Deschamps', 'Olivier de La Marche', 'La Vierge', 'Enfant Jésus', 'Sainte Anne', 'Vierge de Y Adoration des Hergers', 'Saint Michel', 'Ton', 'H. Lemonnieh']",H. Lemonnieh
939,Gustave Glotz. Le droit des gens dans l'antiquité grecque. ,"['Glotz', 'Polybe', 'Emile Chénon']",Emile Chénon
940,Gustave Guillaume. Le problème de l'article et sa solution dans la langue française.,"['Guillaume', 'Paul', 'Gerbert', 'L. Havet']",L. Havet
941,"Gustave Lefebvre, Grammaire de l'égyptien classique, 2e édition revue et corrigée avec la collaboration de Serge Sauneron","['Gustave Lefebvke', 'Serge Saunebon', 'G. Lefebvre', 'Jozef Janssen', 'Z. Zaba', 'Egyptian Grammar', 'Sir Alan Gardiner', 'J. J. Clère', 'Erman', 'Jean Vercoutter']",Jean Vercoutter
942,Gustave Lefebvre. Le tombeau de Petosiris,"['Gustave Lefebvre', 'Lacau', 'G. Lefebvre', 'Thot']",G. BENEDITE
943,Gustave Loisel. Histoire des ménageries de l'antiquité à nos jours,"['Oclave', 'Loisel', 'Marco Polo', 'Hortensius', 'Vedius Pollion', 'Crassus', 'G. Sergius', 'Hirrius', 'Auguste', 'Probus', 'Frédéric II', 'Charles V', 'Charles VI', 'Jean duc de Berry', 'Lofsel', 'Ton', 'Pierre Belon', 'Médicis', 'Este', 'Léon X', 'Louis XIV', 'Valois', 'François', 'Henri II', 'Saint-Germain', 'Charles IX', 'Anne de Montmorency', 'Coniine', 'Benozzo dozzoli', 'IL I']",les voir reproduites avec goût.  IL I)
944,Gustave Schlumberger. Byzance et Croisades. Pages médiévales. ,"['Schlumberger', 'Geuthner', 'Michel le Galfat', 'Ibn el-Athir', 'Michel', 'Constance de Hohenstaufen', 'Frédéric II', 'Jean III Vatatzès', 'Manuel Paléologue', 'Conradin', 'Van', 'Jean de Chateaumorand', 'Louis Bréhier']",Louis Bréhier
945,Gustave Schlumberger. Récits de Byzance et des Croisades.,"['Schlumberger', 'Amaury Ier', 'Basile II', 'Constantin', 'Constantin Dragasès', 'Héraclius', 'Mahomet II', 'SaintJean-de-Jérusalem', 'Renaud de Ghâtillon', 'Renaud de Châtillon', 'Jean de Brienne', 'Clément V', 'Bertrand de Goth', 'Bonaparte', 'Bernard Haussoullier']",Bernard Haussoullier
946,"Guy Beaujouan, Manuscrits scientifiques médiévaux de l'Université de Salamanque et ses « colegios mayores ».","['Guy BEAUJOUAN,', 'Beaujouan', 'Fernand Colomb', 'Alphonse X le Savant', 'Fernan Gallego', 'Diego Ortiz de Calzadilla', 'Jean II de Portugal', 'Christophe Colomb', 'Jeanne']",Jeanne VlELLlARD
947,"Guy Devailly, Le Berry du Xe siècle au milieu du XIIIe","['Devailly', 'Berry', 'Eugène Hubert', 'Emile Chenon', 'Thaumas de la Thaumassière', 'J. Migeon', 'P. Petot', 'Louis le Pieux', 'Charles le Chauve', 'Garaud', 'G. Duby', 'A. Deléage', 'Jean Richard', 'Saint-Martin de Tours', 'Trousseau', 'Jean Schneider']",Jean Schneider
948,Guy de Schoutheete de Tervarent. La Légende de Sainte Ursule,"['Guy de Schoutheete', 'Guy de Tervarent', 'Sainte Ursule', 'Ethérius', 'Henri IV', 'Hans Burgkmair']",A. DE L ABORDE
949,"Guy de Tervarent. Le diptyque de saint Berlin au musée de Dijon, 1931","['Guy de Ter', 'G. van Oest', 'Dr Dard', 'Simon Marmion', 'Salomon Reinach', 'Michel Cauwet', 'Allard']",""" JeanTremblot"
950,Guy de Tervarent. Présence de Virgile dans l'art.,"['Virgile', 'Louis XIV', 'Mansard', 'Coypel', 'Enée', 'Anchise', 'Heinecken', 'Junon', 'Neptune', 'Turnus', 'N. H. Tardieu', 'B. Picart', 'H. S. Thomassin', 'L. Desplaces', 'G. Duchange', 'N. D. de Beauvais', 'Énée', 'Jean Cotelle', 'Vénus', 'Jacques Sannazar', 'Claude Paradin', 'Amor', 'Sannazar', 'Proba', 'Pierre Courcelle']","Journal des Savants, , "
951,"H. A. Grœnewegen-Frankfort, Arrest and movement : an essay on space and time in the representation art on the Ancient Near East.","['H. A. Grœnewegen-Frankfort', 'Splendidement', 'Mme H. A. GrœnewegenFrankfort', 'Rekhmèré', 'Ramsès II', 'Ramsès III', 'Fauves', 'O. Walter']",Ch. Picard
952,H. Achelis. Das Christentum in den ersten drei Jahrhunderten,"['H. Achelis', 'Quelle u. Meyer', 'Harnack', 'Achelis', 'Paul']",P. M
953,H. B. Walters. Church bells of England.,"['H. B. Walters', 'H. Frowde', 'Bond', 'A. Hamilton Thompson', 'Walters', 'Ducange', 'Berthelé', 'Marcel']",Marcel Aurert
954,"H. Beuchat, Manuel d'archéologie américaine. (Amérique préhistorique. Civilisations disparues)","['Beuchat', 'Vignaud', 'Colomb', 'Taïnos', 'Chiriquis du Darien,', 'Aymaras', 'Araucaus', 'Boman', 'Ambrosetti']",Dr Capitan
955,"H. Breuil, H. Obermaier, Willoughby Werner. Peintures et gravures murales des cavernes paléolithiques. La Pileta, à Benajoan (Malaga, Espagne)","['H. Breuil', 'H. Obermaier', 'Willoughby', 'XXII', 'Pileta', 'Font de Gaume', 'Raymond Lantier']",Raymond Lantier
956,H. C. Notting. Caesar's use of past tenses in cum-clauses (University of California publications in classical philology),"['Nutting', 'César', 'W. Gardner Hale', 'P. Lebreton', 'Cicéron', 'R. Monge', 'S. Preuss', 'Henri Goelzek']",Henri Goelzek
957,"H. C. Nutting. Cicero's conditional clauses of comparison. University of California Publications in classical Philology, vol. 5, n° 11, p. 183-251","['Nutting', 'J. Le Breton', 'Influence', 'Plaute', 'Riemann', 'Cicéron', 'Samuel Chabekt']",Samuel Chabekt
958,"H. C. Weiland, Het Oordelder Kerkvaders over het Orakel ; thèse de l'Université d'Utrecht, 1935","['H. C. Weiland', 'Het Oordelder Ker-kvaders over', 'Ift Sibylle', 'A. Delatte', 'K. Buresch']",Ch. P
959,H. Danthine. Le palmier-dattier et les arbres sacrés dans l'iconographie de l'Asie occidentale ancienne,"['H. Danthine', 'Mlle Danthine', 'Andrae', 'Koldewey', 'B. Pering', 'G. Contenau']",Contenau
960,H. Delehaye. Les Passions des Martyrs et les genres littéraires,"['H. Delehaye', 'Martyrs de Chateaubriand', 'Montanus', 'Marien', 'Constantin', 'Telles']",R. C
961,H. Delehaye. Sanctus. Essai sur le culte des Saints dans l'antiquité,"['Delehaye', 'Sanclus', 'Saints', 'Paul Monceaux']",Paul Monceaux
962,"H. E. Butler. The sixth Book of the Aeneid, with introduction and note","['H. E. Butler', 'Basil Blackwell', 'Anchise', 'Auguste', 'Virgile', 'César', 'Pompée', 'Butler', 'Homère', 'Pythagore', 'S. Chabekt']",S. Chabekt
963,H. F. Soveri. De Indorum memoria praccipue Tertulliana.,"['Tertullien', 'Cassiodore', 'Isidore de Seville', 'Malalas', 'De apeciacnlis']",R. C
964,"H. Frankfort et Thorkild Jacobsen, Oriental Institute Discoveries in Iraq 1933/34. Fourth preliminary Report, 1936","['Frankfort', 'Jemdet-Nasr']","mande), ont leurs fouilles cette année"
965,"H. Frankfort, Iraq Excavations of the Oriental Institute 1932/33. Third preliminary Report of the Iraq Expedition, 1934","['H. Frankfort', 'Frankfort', 'Hafâji', 'Botta', 'G. CoNTKNAU']",CoNTKNAU
966,H. Frankfort. Kingship and the Gods. A Study of Ancien/ Near Eastern Religion as the Integration of Society and Nature,"['H. Frankfort', 'Labat', 'Ivan Engnell', 'Henri Frankfort', 'Woolley S. Smith', 'Boli', 'Frankfort', 'Ton', 'David', 'Israelite', 'Salomon', 'Saul', 'I Samuel', 'Yatwé', 'Engnell', 'Yahvé', 'André Farhot']",André Farhot
967,"H. Frankfort. Studies in early pottery of the Near East, I. Mesopotamia, Syria and Egypt and their earliest interrelations (occasional papers, publiés par le Royal anthropological Institute of Great Britain and Ireland, n° 6)","['Frankfort', 'Ton', 'Pottier', 'Myres', 'Hall', 'Flinders Pétrie', 'Kish', 'Dr Andrae', 'Lagash', 'A. Meulin']",A. Meulin
968,"H. Frankfort. Studies in early pottery of the Near East. II. Asia, Europe and the AEgean and their earliest interrelations (Occasional papers ; Royal anthropological Institute of Great Britain and Ireland, n°8)","['H. Frankfort', 'Frankfort', 'Orchomène I', 'Haghia Marina', 'Evans', 'MA III olire', 'Hissarlik II', 'A. Merlin']",A. Merlin
969,"H. Frankfort. Tell Asmar, Khafage and Khorsabad. Second preliminary Report of the Iraq Expedition. (The Oriental Institute of the University of Chicago. Oriental Institute Communications ; n°16)","['Lloyd', 'Bilalama', 'Gimil-Sin, roi', 'Ilushuilia', 'Loud', 'Delougaz', 'Sargon', 'G. Contenais']",G. Contenais
970,"H. G. Blomfield. The Argonautica of Gaius Valerius Flaccus Setinus Balbus, book I, translated into english prose with introduction and notes","['G. Bi', 'Flacons Setinus Balbus', 'B. II', 'Valerius Flaccus', 'Blomlield', 'Apollonius', 'Macbeth']",P
971,"H. G. Rawlinson. Intercourse between India and the Western World, from the earliest times to the Fall of Rome. ","['H. G. Rawlinson', 'Rawlinson', 'Darius', 'Alexandre', 'Ctésias', 'Trajan', 'Charaka', 'Jésus-Christ', 'Porphyre', 'Besnier']",M. Besnier
972,H. Goelzer. Le latin en poche. Dictionnaire latin-français,"['Benoist', 'Goelzer', 'Paul Monceaux']",* Paul Monceaux
973,"H. H. Brindlev. Impressions and casts of seals, coins, tokens, medals and other objects of Art. exhibited in the Seal room, National Maritime Museum","['Brindley', 'Adrien Blanchet']",Adrien Blanchet
974,H. Hickmann. Catalogue général des antiquités égyptiennes du Musée du Caire.N° 69201-69852. Les instruments de musique,"['H. Hickmann', 'Benedite', 'Isis', 'Jacques Vandier']",Jacques Vandier
975,"H. Kees, Aegypten (Handbuch der Altertumswissenchaft, begründet von Iwan von Müller, herausgegeben von Walter Otto, Dritte Abteilung, Erster Teil, Dritter Band, Kulturgeschichte des alten Orients, Erster Abschnitt), 1933","['Kees', 'Aegypten', 'Dritte Abteilung', 'Erster Teil', 'Erster Abschnitt', 'Leplus', 'Erman', 'Ranke', 'Wiedemann', 'Etienne Dbioton']",Etienne Dbioton
976,H. Lechat. Phidias et la sculpture grecque au Ve siècle. Édition nouvelle,"['Lechat', 'Phidias', 'E. de Boccard', 'Artémis', 'Zeus', 'Apollon de Canachos', 'Apollon de Piombino', 'Apollon du Tibre', 'Diadumène de Polyclète', 'Furtwângler', 'Athéna', 'Nikè', 'A. Merlin']",A. Merlin
977,H. Lechat. Sculptures grecques antiques,"['Lechat', 'Déméter', 'Coré', 'Nikè', 'Eurydice', 'Hermès', 'Triptolème', 'Hypnos de Madrid', 'A. Merlin']",A. Merlin
978,"H. Mühlestein. Die Kunst der Etrusker, I. Die Ursprünge.","['Mùhlestein', 'Frankfurter Verlags', 'Cretois', 'Tyrrhéniens', 'Lydie', 'A. Merlin']",A. Merlin
979,"H. Nissen, Orientation, Studien zur Geschichte der Religion, drittes Heft","['Nissen', 'Weidmann', 'J. TOUTAIX']",J. TOUTAIX
980,"H. Nissen. Orientation : Studien zur Geschichte der Religion, Zweiter Heft","['Weidmann', 'Nissen', 'Castor', 'Hécate', 'Lagina', 'Samothrace', 'Ai(xvats', 'Amphiaraos', 'Perséphone', 'Apollon Lykeios', 'Aphrodite', 'Eleusis', 'Dionysos', 'Aipvxts', 'Koldewey', 'Humann']",J.  TOUTAIX
981,H. Nowé. Les baillis comtaux de Flandre. Des origines à la fin du XIVe siècle.,"['Nowé', 'Louis de Maie', 'Prince', 'Georges Espinas']",Georges Espinas
982,H. Prentout. Les États provinciaux de Normandie. T.1. Historique,"['Prentout', 'E. Lanier', 'Antoine Thomas', 'Arthur Giry', 'R. de Beaurepaire', 'Alfred', 'Goville', 'Souhaitons', 'Coville', 'Charles V', 'Philippe le Bel', 'Maissious', 'François Ier', 'Henri III', 'Louis XII', 'Louis Philippe', 'Gustave Dupont-Ferrier']",Gustave Dupont-Ferrier
983,H. Prentout. — Esquisse d'une histoire de l'Université de Caen,"['H. Prentout', 'Malherbe', 'Henri V', 'Thomas Basin', 'Charles VII', 'Louis XI', 'François Ier', 'Dauphin', 'Luther']",A.  C
984,H. R. Hall. La sculpture babylonienne et assyrienne du British Museum. ,"['Hall', 'R. G. Thompson', 'Taylor', 'Layard', 'Assurnasirpal', 'Clercq', 'Hammourabi', 'Assur-bel-kala', 'Sargon II', 'Assurbanipal', 'G. Contenait']",G. Contenait
985,H. R. Walters. Catalogue of the Greek and Roman Lamps in the British Museum. ,"['Walters', 'H. Milford', 'Wood', 'Newton', 'Encoi*e', 'Dressel', 'Saglio', 'Pottier', 'Fink', 'J. Toutain']",J. Toutain
986,"H. Rolland, Fouilles de Glanum (Saint-Remy-de-Provence). Fouilles et monuments archéologiques en France métropolitaine, supplément à Gallia","['H. Rolland', 'É. de Boecard', 'Jules Formigé', 'P. de Brun', 'Bona Dea', 'Cybèle', 'Attis', 'Rosmerta', 'Silvain', 'Auguste', 'Jules César', 'Sulla', 'A. M e run']",A. M e run
987,H. Rolland. Fouilles de Saint Blaise. 1951-1956. Septième supplément à Gallia,"['H. Rolland', 'Saint Blaise', 'Henri Rollfind', 'Vierge Marie', 'VOra', 'Festus', 'Jannoray', 'Mastrahala', 'Scunofi', 'Saint-Vincent', 'Sébaste', 'A. Merlin']",A. Merlin
